customer_id,age,income,education_years,credit_score,loan_amount,employment_length,debt_to_income,previous_defaults,marital_status,employment_type,loan_purpose,target
704,18,38363.0455972775,17,566.0,23525.895735232833,1.6931767364350636,0.10919795876437816,2,Divorced,Part-time,Education,0
705,16,27035.58738631369,14,635.0,49275.79069577103,6.674102220721653,0.2311963786845543,3,Single,Full-time,Home,0
706,42,,17,680.0,7896.858299565792,3.0203384985828814,0.4311116916368805,0,Widowed,Full-time,Home,0
707,19,30831.335884245167,14,597.0,86581.28706138361,22.67819501339773,0.36320975358824,0,Single,Part-time,Business,1
708,56,56950.68332279078,14,785.0,13396.017973610633,0.28150263925654834,0.3437868850399363,0,Divorced,Full-time,Education,0
709,10,20613.121681155837,12,692.0,52818.04605527639,2.192643154473778,0.4087224436012568,1,Married,Part-time,Business,1
710,55,13530.955610288209,18,653.0,25976.26301992397,3.287936638526566,0.17908836547049728,0,Single,Self-employed,Personal,0
711,37,,11,506.0,45322.415822089155,3.4971700541264674,0.01802217303548483,0,MARRIED,Full-time,Car,1
712,33,20739.79127866127,18,518.0,5683.668182306739,1.898517694197366,0.16446720091967335,0,Divorced,Self-employed,Home,0
713,28,74328.54331483124,15,678.0,852.8727326465901,6.532616896680629,0.3903189145471523,0,Married,Part-time,Personal,0
714,39,33648.065298473455,9,436.0,120155.87932777432,10.387100869663207,0.13043653099606284,2,Widowed,Self-employed,Personal,1
715,34,,15,751.0,15710.20179665576,13.96145181457003,0.4073982795830809,0,Divorced,Self-employed,Home,0
716,48,21051.63185372172,7,634.0,85650.28035793865,8.176173452442143,0.25065058284390856,0,Single,Self-employed,Home,0
717,36,,15,974.0,366950.02834376664,9.504977334592757,0.2879255951606096,0,Married,Unemployed,Education,1
718,36,24227.650435818305,16,880.0,11876.7847827395,3.998601050856734,0.40161639338592314,1,Widowed,Part-time,Business,0
719,30,31405.110347346897,12,631.0,15405.855384253811,8.74028904572959,0.20147342162670484,0,Widowed,Part-time,Personal,0
720,34,17716.59083264094,14,639.0,54362.81873638287,1.8084654916895055,0.5711153654737801,1,Widowed,Part-time,Education,0
721,38,28468.48312510111,19,749.0,168265.4105015206,2.5414671798830817,0.2526767595418192,0,Divorced,Part-time,Education,0
722,14,19345.72340187586,12,820.0,123736.53891602307,1.9056653427178594,0.558844381422837,0,Widowed,Part-time,Personal,0
723,18,31869.516632407205,10,486.0,34945.74108006709,3.1498041357705997,0.29622089423626075,0,Divorced,Full-time,Personal,1
724,43,,18,471.0,79264.17040715163,1.6814185856311028,0.17375533918871547,0,Married,Full-time,Car,0
725,37,13798.023675617309,19,587.0,7294.420096370461,16.299979195840795,0.37401806296362206,0,Married,Full-time,Business,1
726,32,37910.79041570909,14,708.0,189574.8184090207,1.87597426110966,0.30236733395400656,1,Widowed,Self-employed,Personal,0
727,35,,17,699.0,166704.84262668804,0.5159506860086345,0.09475942530772673,0,Married,Self-employed,Home,1
728,39,32992.28083978493,18,756.0,8940.125268997048,3.7413671202917165,0.4956365040135205,1,Single,Part-time,Car,0
729,28,26466.72749067127,11,530.0,17792.558795233625,0.2939703457438875,0.34285434964467326,0,Single,Unemployed,Business,1
730,25,55220.62691143744,12,418.0,5276.637497063112,0.585721508937265,0.5254171748804622,0,Divorced,Part-time,Home,0
731,37,19697.89406610388,17,735.0,15853.319620153947,1.2383941559485625,0.29643331451476884,1,Widowed,Full-time,Home,1
732,23,18496.588745720837,19,567.0,84628.96376585956,3.1213739138816177,0.15049657669911554,1,Divorced,Part-time,Business,0
733,39,21813.62813047596,15,448.0,23766.136101778164,2.839193173025821,0.3050993507735498,0,Married,Self-employed,Car,0
734,14,,11,664.0,4627.53273299877,8.039492040466106,0.3034175371012581,1,Widowed,Part-time,Home,0
735,47,32858.671148089066,19,729.0,20944.657461582465,6.725275622860965,0.17667660620005357,0,Divorced,Full-time,Education,0
736,40,9816.74319151458,12,637.0,199184.90454528396,2.7784027780636835,0.1957719969363305,0,Widowed,Part-time,Business,0
737,38,13005.905342646873,12,604.0,49669.87454132283,2.030107871350946,0.24238820297591845,1,Widowed,Self-employed,Business,0
738,46,12914.403775746016,15,,26906.496364895647,1.902414765694937,0.5242593831582256,0,single,Unemployed,Personal,0
739,54,35424.317417409824,18,612.0,9108.389240709777,7.43599271154491,0.05100566077914025,0,Widowed,Full-time,Car,0
740,47,51808.353840191354,16,515.0,214070.3371231012,0.2673857875729551,0.21626978693301843,0,Married,Part-time,Education,0
741,12,20905.663680328074,15,578.0,85976.31525189313,0.06452278144436407,0.5259764006103478,0,single,Self-employed,Education,0
742,19,20243.50212662421,15,702.0,16527.89918877025,7.937022012497476,0.0935055489057235,0,Single,Full-time,Personal,1
743,27,22811.637047546472,14,682.0,3632.2280964980123,3.2422686584919305,0.7948058166470459,2,Widowed,Full-time,Home,1
744,35,39377.07807739631,15,666.0,2914.5999605392194,0.7013769175005466,0.40165533294293754,2,Single,Self-employed,Home,0
745,41,13853.919014215942,6,550.0,6413.158960559024,1.3430975135715875,0.12138555264611711,0,Widowed,Part-time,Education,0
746,26,24814.52612105205,13,631.0,43466.61025577768,13.478431236121411,0.298310633967815,0,Divorced,Part-time,Car,0
747,37,35867.92836519333,14,432.0,132087.44226866015,9.812844846287538,0.16495307853042324,1,Married,Part-time,Home,1
748,25,28298.01910721291,10,667.0,34332.75777218248,6.185667122174916,0.1529382085576855,1,Single,Full-time,Business,0
749,27,24216.531731026495,15,792.0,92558.11442038331,3.291074694399528,0.3111916175626455,0,Divorced,Unemployed,Personal,0
750,18,36334.50233137325,13,502.0,29519.29779407672,3.673218118508009,0.03991240877186907,0,Married,Full-time,Car,0
751,23,5700.925753332099,19,591.0,61650.096033934475,18.49354508865844,0.053659207864530406,0,Single,Part-time,Home,1
752,18,30913.172290375318,18,682.0,65814.67751553793,16.87332897110837,0.3182142680979291,2,Single,Full-time,Education,0
753,23,15882.325377567327,12,,9555.828342106923,1.2120717671570604,0.18075797370012864,2,Married,Unemployed,Personal,0
754,47,8819.174509308148,13,605.0,22409.450112157185,8.332808389512326,0.3640557086995937,1,Divorced,Full-time,Home,0
755,23,28441.405421365474,13,580.0,50709.258925046575,1.0985140508381348,0.2608799119347449,0,Divorced,Self-employed,Education,0
756,66,43775.486580539844,12,453.0,3666.0007282356173,1.2010510454636378,0.15596353991453946,0,Single,Part-time,Home,0
757,40,20563.557663056697,14,660.0,22434.827319387616,5.636494734531828,0.3785193435272143,1,Married,Part-time,Personal,0
758,37,35469.81292581828,11,854.0,38264.33555246808,2.595978599019197,0.302337746371279,2,Divorced,Part-time,Business,1
759,24,49322.67182140312,10,677.0,278961.03062433365,13.40785011432452,0.7672429890629722,0,Married,Full-time,Business,0
760,43,42508.41038694153,15,647.0,32173.447934139032,0.466115338621994,0.1855467360743156,0,Married,Full-time,Education,1
761,28,50010.20005404024,15,682.0,84656.40157676817,3.5823414886985967,0.09630752226362548,0,MARRIED,Full-time,Business,0
762,36,31922.416243038995,11,648.0,28287.616345110404,12.537082354262397,0.47600430235916774,0,single,Part-time,Personal,0
763,65,22873.09983682436,16,568.0,79577.62143215298,11.722958761403834,0.22894135696305834,0,Married,Full-time,Education,1
764,33,9887.40589098068,12,732.0,45244.64691297593,0.8511500558260672,0.11151994216391814,0,Widowed,Part-time,Home,0
765,48,19476.59477948713,14,672.0,108839.68450524351,2.283563334258999,0.3119859888731634,0,Married,Full-time,Car,0
766,26,14448.945315670966,16,651.0,26461.578293818122,4.826372949618066,0.2916090381621074,0,Divorced,Part-time,Home,1
767,34,65216.73317325231,13,552.0,46355.50501401643,0.8681663560918025,0.2536866590296014,0,Single,Self-employed,Personal,0
768,56,20172.127297566967,15,780.0,49715.13813887149,17.21356246380777,0.3623798560294576,2,Single,Full-time,Education,0
769,27,,12,716.0,27011.257772462148,12.31079644343585,0.18466532912825498,0,Married,Part-time,Home,1
770,56,29020.062729179033,13,594.0,7792.475315912574,0.9133091476075816,0.46444320597423794,0,Married,Self-employed,Education,0
771,43,22511.942455620803,13,750.0,4911.4892655622325,0.6457362922081377,0.3356162648369526,0,Divorced,Self-employed,Business,0
772,28,51406.78878317019,11,600.0,840.6042520103338,0.4463887134224664,0.10443655618211217,0,Widowed,Unemployed,Car,1
773,42,16133.857918746477,13,571.0,103389.19355516334,12.008915625571179,0.37069153050063336,1,Single,Full-time,Personal,0
774,46,24277.462446380898,9,574.0,13490.464798743778,1.0760245406848628,0.20592513278660787,0,Widowed,Part-time,Home,0
775,42,,12,,11881.571613140783,2.6917115327734544,0.7739604557651556,1,Divorced,Unemployed,Car,1
776,16,113842.801024395,13,697.0,66597.01386750012,2.978753761993111,0.176459068556819,0,Single,Full-time,Personal,0
777,26,16221.867465456087,13,466.0,19284.30884047426,4.569106968672832,0.1086120056800174,0,Divorced,Self-employed,Personal,1
778,32,21622.32449726114,13,527.0,35265.511817810955,0.37219198463754927,0.16134039078289278,0,Married,Full-time,Business,1
779,34,17771.456606047486,13,442.0,8867.361383283445,1.285820059351419,0.22389435589428225,0,Divorced,Part-time,Education,0
780,42,15580.719666766036,15,641.0,160626.9490842701,13.403906033051406,0.2274442729895193,0,Married,Self-employed,Education,0
781,37,10903.523448779206,16,634.0,95385.9309645895,11.952171773750187,0.3604458420110737,0,Widowed,Unemployed,Car,0
782,18,21129.95991802438,12,617.0,99677.73492423739,7.600057938611066,0.06801129144977802,0,Single,Full-time,Business,0
783,39,,10,545.0,26108.970788653372,0.09795960013547654,0.1308637344236113,1,Single,Full-time,Personal,1
784,42,32209.862770217253,10,532.0,71850.17314214949,1.9801000329436467,0.26916728385670613,0,Widowed,Unemployed,Business,0
785,41,22953.3661162909,12,696.0,7767.011751116064,4.943752521816599,0.09062321295448135,0,Married,Full-time,Business,0
786,47,10627.754957150804,12,594.0,432.81805055269695,1.6092300980850547,0.38581110782029926,0,Single,Full-time,Car,0
787,45,,11,681.0,1008.7543940300479,12.016819219025285,0.13462023686311153,1,Divorced,Full-time,Education,1
788,40,,10,561.0,44167.191723178636,5.024099871637139,0.18176079944126686,0,Married,Self-employed,Business,0
789,34,,12,668.0,30384.71718756196,0.37311515557303004,0.08671500456148368,0,Single,Self-employed,Business,1
790,15,43054.63730109737,14,780.0,36492.150482356075,11.984785950641347,0.0797779791639122,0,Divorced,Part-time,Business,0
791,40,8624.94413844992,15,708.0,374.55644958619024,15.822726396433058,0.4667113550674009,0,Divorced,Full-time,Home,1
792,37,233304.12351087612,12,608.0,27468.50198663241,0.40449096710755905,0.23462617796568244,2,Single,Part-time,Business,0
793,38,20331.64060762589,12,675.0,63304.49718228755,3.8002850603519485,0.1509094262690012,0,Widowed,Self-employed,Business,0
794,19,30812.32459850001,11,625.0,29232.014174847172,1.8074632395452104,0.4011850064190916,0,Widowed,Full-time,Personal,1
795,22,24504.163334559507,13,650.0,65879.328358132,2.494807050890638,0.7362058914355981,0,Single,Part-time,Home,0
796,47,,11,617.0,13264.660167008058,0.990128426000182,0.2184471772023477,1,Divorced,Full-time,Business,0
797,34,18778.59679963998,15,633.0,83870.31664297618,4.3146041869665455,0.4699267489150663,0,Widowed,Full-time,Business,1
798,43,14794.149412024337,8,671.0,44388.95889677393,15.847970960885409,0.43491550786413563,0,Widowed,Unemployed,Car,0
799,35,37722.181506938316,12,550.0,11834.437449777988,3.496556702805214,0.2994639079970963,1,Widowed,Part-time,Car,0
800,35,22262.43091373814,14,548.0,13506.548298580015,0.4327733050166285,0.2397061180698788,0,Married,Self-employed,Home,0
801,46,56987.96264662253,14,511.0,49447.16610333097,4.837937677094687,0.664582651962105,0,Widowed,Part-time,Personal,1
802,28,21368.42390906101,22,489.0,88580.07855018075,2.0792668571670765,0.10000139427788506,0,Single,Part-time,Home,0
803,36,15456.68100779172,15,528.0,26860.85698210601,9.687112987905662,0.5260871285486125,1,Single,Part-time,Home,0
804,29,10333.463626063694,10,665.0,14940.550440639474,2.851800305133488,0.21646972025506492,0,Married,Unemployed,Car,0
805,29,,13,560.0,100874.6712286573,1.0711644034926406,0.18390930986555948,0,Married,Full-time,Car,0
806,31,9975.945542535173,8,701.0,55322.389068689314,1.0604346500803508,0.0835751494984771,1,Single,Self-employed,Personal,1
807,37,25173.907628060613,13,,29718.105648240646,7.321586132536629,0.2127651940364753,0,Married,Unemployed,Business,0
808,29,28406.194359456564,11,453.0,33461.787092205646,1.543422764910269,0.0917366575984314,0,Widowed,Self-employed,Personal,0
809,50,9990.647146599911,16,715.0,11423.917047700013,7.288595095576512,0.469934473588362,1,Divorced,Unemployed,Business,0
810,24,34458.78175564291,12,731.0,49282.392868361596,1.1526495090944535,0.2593427798090144,1,Divorced,Full-time,Education,0
811,32,17300.133101044714,13,550.0,22216.210155004064,1.9407275748193697,0.3792374326992001,0,Divorced,Self-employed,Car,1
812,29,23703.93876646922,12,692.0,271823.56188317214,3.1319958772761067,0.21929833016933348,1,single,Part-time,Education,0
813,52,49321.25061566976,19,564.0,32713.972183031092,14.340729435735742,0.3586589879571438,1,Married,Unemployed,Education,0
814,37,34489.82589498424,13,659.0,33265.47411187799,13.421528585840283,0.14634003085063454,0,Divorced,Self-employed,Car,0
815,47,19259.017585841397,19,523.0,41718.464975939445,1.1588525047167866,0.1871429434457787,0,Widowed,Full-time,Education,1
816,17,14106.682317010347,16,470.0,124298.96311280482,2.217541096230726,0.12724351227413871,2,Widowed,Self-employed,Home,0
817,38,7510.762713602398,15,,80676.84003548296,0.8090628860210618,0.387302669046323,0,Widowed,Unemployed,Business,0
818,45,15373.850726406055,15,637.0,29994.689342521837,3.56659718980225,0.16820390373403707,0,Married,Full-time,Personal,1
819,35,19819.763602366864,15,610.0,63416.54770395613,3.0863275966374353,0.3822011844735794,0,Divorced,Part-time,Car,1
820,47,13445.640907789984,8,,44122.91523205101,11.551078785540035,0.020898411833256237,0,Widowed,Unemployed,Home,1
821,28,20627.316425872126,13,610.0,33899.83146863323,13.296684327353832,0.5557597705778299,0,Married,Unemployed,Personal,0
822,51,22889.325408055785,16,676.0,10679.205237388775,2.4190313730556987,0.22394140970592283,2,Widowed,Full-time,Personal,1
823,62,196842.0879146237,13,,31175.110675799355,3.383790521074734,0.37254415581886124,0,Divorced,Unemployed,Personal,0
824,30,15914.703504275978,9,668.0,14106.116957404363,11.328192951516181,0.02098405465462142,0,Divorced,Self-employed,Education,0
825,29,,13,582.0,123162.43420641002,8.21776142717993,0.05059258945790459,1,Divorced,Part-time,Education,0
826,52,27473.311589847184,19,767.0,20429.008756999796,0.01831505994527427,0.7945363708814471,0,Divorced,Self-employed,Education,0
827,53,,17,532.0,152103.4876607742,1.9287503951810918,0.1781725144165805,0,Divorced,Full-time,Education,1
828,28,44598.97652492157,13,698.0,38077.22112647387,2.738954508412922,0.5310129530485904,2,Widowed,Unemployed,Home,0
829,29,20967.01848687686,16,768.0,49921.75026026282,1.304981846255432,0.13730371527256038,1,Divorced,Part-time,Education,1
830,31,22235.042436152296,12,698.0,39147.07890872705,1.113041072512288,0.2753409346090931,0,Widowed,Full-time,Car,1
831,18,31385.686111113013,8,629.0,6927.519305881899,0.19258423892073118,0.25466498110495867,2,Divorced,Self-employed,Personal,0
832,23,24750.675625685566,11,597.0,23565.9221824097,5.155278391529383,0.14270700421211402,0,Widowed,Unemployed,Home,1
833,22,,18,753.0,5220.610065703521,1.5225157203151085,0.2393693720523304,2,Divorced,Unemployed,Education,0
834,25,,13,507.0,48769.41001226755,0.26883532888359096,0.09904749567239608,0,Widowed,Full-time,Personal,0
835,34,16216.447965856863,13,552.0,29608.49041080727,1.313187027267884,0.5961039827723912,2,Divorced,Self-employed,Home,1
836,37,,13,,75250.51018873462,8.095268805275634,0.27384519417917336,1,Married,Unemployed,Personal,0
837,53,,19,773.0,12453.236102681323,9.535487362639362,0.23943843079795413,0,Widowed,Self-employed,Home,0
838,23,23255.10258338142,18,687.0,8990.199930991672,3.299202732598623,0.09592199406868976,1,single,Part-time,Business,0
839,46,21663.519692038877,20,,26071.771373963387,2.6898765722505313,0.31208395624414015,0,Widowed,Unemployed,Home,1
840,32,19849.648365295187,13,618.0,130581.61122364977,19.050422729556725,0.09131534061322015,1,Widowed,Part-time,Education,0
841,34,20655.383039159533,14,,61966.49746947053,1.1192481250533612,0.09817901122297269,0,Widowed,Unemployed,Personal,0
842,43,8596.199597042812,9,579.0,27143.653801211847,1.2126467556732954,0.1406934063398773,1,Single,Full-time,Personal,0
843,-5,16741.35937811195,18,747.0,36415.11413053084,1.725617999138687,0.036471021649683265,0,Divorced,Unemployed,Personal,1
844,39,23073.09388066075,10,512.0,4398.574315197053,0.9482858936821208,0.09036712999611436,0,Married,Unemployed,Car,0
845,36,,14,810.0,208591.19113914258,2.3850654769086614,0.2751210734555541,0,Married,Self-employed,Car,0
846,-5,13176.133838265427,10,732.0,54891.725265239074,12.086290118397025,0.2933224133773137,1,Widowed,Self-employed,Education,0
847,38,41475.32372913781,12,759.0,16801.90133763775,4.7770791761624585,0.09793866259816449,0,Married,Part-time,Business,0
848,64,14284.246646505844,11,603.0,44071.32981589317,2.6546871574718143,0.3540293523738803,1,Married,Part-time,Car,0
849,27,35765.12731364402,12,635.0,5797.618708386768,13.621720739813142,0.3927334586612469,0,Married,Part-time,Home,0
850,28,27271.49184877909,12,506.0,168830.11987369368,0.24839001140343264,0.4211069715116278,1,Married,Unemployed,Education,0
851,27,15944.773034648548,12,597.0,9605.565292785413,1.1803599346176699,0.467208932956789,0,Single,Unemployed,Business,0
852,28,535116.9174536029,16,699.0,52210.51189660951,4.172270537717332,0.20919936198081218,0,Widowed,Part-time,Home,0
853,27,12126.902177524224,10,779.0,14081.982405382993,4.779741803817415,0.16709537736963567,0,Married,Full-time,Personal,0
854,49,34876.79846925754,14,539.0,63214.7017858399,0.20180585026108794,0.241350623731198,0,Single,Full-time,Car,0
855,52,36326.077799917104,17,613.0,74989.13922103935,2.5795154440723813,0.2970794634573549,0,Single,Unemployed,Home,0
856,28,15751.484526482505,12,634.0,55953.975361256526,5.237038989957396,0.4132021119127898,1,Widowed,Full-time,Business,0
857,25,44189.06547566884,11,510.0,47660.63429317505,5.9878094312881895,0.05845621703141029,1,Divorced,Full-time,Education,0
858,40,,13,709.0,111498.84873066316,5.082488064474814,0.3169942157081124,0,MARRIED,Part-time,Home,0
859,28,25446.83911953542,17,577.0,4094.5008235241394,1.9324554756851975,0.21634844110989762,0,MARRIED,Full-time,Education,0
860,42,25088.40131676537,14,630.0,20092.191077925956,0.4909322412956544,0.24093155533643826,0,single,Full-time,Personal,0
861,37,20595.865469400072,12,604.0,14270.065743282434,2.785329115474062,0.2313028502568061,1,Widowed,Unemployed,Business,0
862,16,33037.68427269887,15,571.0,221200.6406021946,0.6891570501287272,0.14569234387139093,0,Divorced,Unemployed,Business,1
863,53,32752.820525665164,10,649.0,24664.8230320378,14.746501440486426,0.2881557546953736,1,Married,Unemployed,Car,0
864,56,9188.739200400592,16,628.0,65952.85534958936,3.223412642272689,0.3161669790412176,0,Widowed,Full-time,Business,1
865,27,42284.257026211446,15,612.0,57715.52624718473,1.9081997803880997,0.3058204403043435,0,Married,Part-time,Home,0
866,30,9592.664837603437,13,577.0,11918.014384206752,7.268672289333832,0.17907672524396392,3,Divorced,Self-employed,Home,0
867,38,36911.30317288267,11,,13655.943639142604,3.4452637965942507,0.20611416739718258,1,Divorced,Unemployed,Home,1
868,39,38690.62371565445,11,,16514.488822423737,1.8555649638479457,0.04237739064612579,0,Single,Unemployed,Personal,0
869,42,12765.695139769496,15,,26477.2605401502,8.355708739216109,0.13737262698351882,1,Single,Unemployed,Business,0
870,59,17936.497026194764,17,749.0,13349.878350048963,10.09275399054457,0.073293223457093,0,Widowed,Part-time,Business,1
871,32,12671.968975216187,12,510.0,992.3570344335413,5.589100408782959,0.4095096724865307,0,Married,Self-employed,Home,0
872,25,19782.23288607058,15,665.0,105760.92121333105,0.24051521909374485,0.16371536778163837,0,Married,Self-employed,Car,0
873,18,18882.34916189643,7,540.0,168499.2275703082,4.177274926386391,0.2867243602555089,1,Divorced,Unemployed,Car,0
874,26,32527.145509333746,12,502.0,20894.88267305845,7.204701335588679,0.2504815421468936,0,Divorced,Full-time,Business,1
875,34,42410.632362885895,13,576.0,20662.784760868442,0.7338243481399348,0.22634544101240253,0,MARRIED,Unemployed,Business,1
876,56,44260.2342152423,11,,355.8539602992268,1.2981997778458232,0.09787676083985698,2,Single,Unemployed,Education,0
877,28,,11,745.0,57010.89956198645,10.706376436355258,0.1932734616160555,2,Divorced,Full-time,Business,0
878,37,19838.684300238798,11,674.0,87274.30798369211,0.10163460502122276,0.4774340144308879,0,Married,Full-time,Home,1
879,34,9492.724137501644,14,496.0,7926.831725002745,6.986314234669494,0.40220432676005763,0,Divorced,Unemployed,Personal,0
880,49,14721.50997362528,13,630.0,8697.813143735782,3.210115781375869,0.526643700658367,1,Single,Part-time,Business,0
881,65,35682.862716054755,7,680.0,78052.21276493059,2.9599267649035395,0.5618571836782187,0,Married,Part-time,Business,0
882,28,,7,667.0,47893.50851774626,0.035609163241203536,0.23883779607401057,0,Single,Full-time,Home,0
883,29,11882.5422491579,12,,2294.8968102495337,8.557304213671697,0.3888028999152428,1,Widowed,Unemployed,Education,0
884,47,,15,560.0,48715.45980434359,2.2300677364636377,0.19678683124568414,2,single,Part-time,Business,1
885,43,21737.564405221154,5,,18474.81963060288,3.890972960243622,0.2682875891614247,0,MARRIED,Unemployed,Car,1
886,57,25338.50816496454,12,703.0,23000.69707485566,5.655171533900455,0.28175607964871835,0,Married,Unemployed,Car,0
887,42,14694.05457154482,12,430.0,73425.44524046479,6.063883499640904,0.3896707918039192,1,Single,Unemployed,Car,0
888,30,272288.00179078546,18,633.0,83283.27133928746,15.615562696167357,0.464239270392065,0,Divorced,Part-time,Personal,0
889,42,17380.085642683858,12,664.0,25571.00892725221,3.7893881017541124,0.24624341943088582,0,Divorced,Self-employed,Personal,0
890,48,21867.873265378515,15,734.0,147017.6560891229,2.5517915896387655,0.28390099184545364,0,Single,Unemployed,Business,0
891,44,28944.692243597856,14,719.0,26082.7624819199,15.363458234562007,0.2322842010078658,2,Divorced,Part-time,Business,0
892,41,22097.309431326885,7,708.0,73884.53823800264,5.137651295319738,0.2789698335886024,0,Single,Self-employed,Business,0
893,47,17708.62441075455,16,570.0,33070.53412065194,1.7701804031342938,0.2626657390278319,0,Divorced,Full-time,Personal,0
894,49,20851.790483265373,14,459.0,113910.3955424943,0.6760310883985426,0.3549203203128289,1,Single,Part-time,Business,0
895,51,21074.488674590393,15,610.0,119168.74429382611,9.243379608256195,0.13580358804154044,1,Divorced,Self-employed,Home,0
896,42,18306.18912235367,25,750.0,4573.801411241317,2.248508400170427,0.1626143298030193,0,Married,Part-time,Education,0
897,32,19352.985358804926,7,789.0,137830.51799304847,5.400960749969443,0.43623663725440737,3,Married,Self-employed,Car,0
898,36,48987.6539554367,19,721.0,87301.5111074391,3.182099369955958,0.3288580333651671,0,Divorced,Self-employed,Car,1
899,49,29157.274771003264,13,692.0,78345.44022810765,1.1090333504103953,0.19363262766618522,0,Single,Part-time,Home,1
900,25,19001.246114761434,14,687.0,11214.16876368514,4.602580840100964,0.5840364554906169,1,single,Full-time,Business,0
901,39,31209.48088809202,13,594.0,81768.3617150949,0.3130116848326052,0.035345614946842505,0,Widowed,Unemployed,Personal,0
902,30,18640.46911659125,12,636.0,94900.26372696992,2.6665701816883876,0.25681603541862563,2,single,Self-employed,Business,0
903,35,39599.125703061276,12,816.0,17064.715619972594,3.9550674587320027,0.242844044324238,0,single,Unemployed,Business,0
904,50,26497.908811820478,14,555.0,152099.36497561712,2.8639215919847953,0.45060167594505257,0,Divorced,Full-time,Car,0
905,37,20875.86378944149,9,,2557.304545292274,6.9049855866337095,0.20120255300939469,1,Divorced,Unemployed,Car,1
906,35,27552.773000874942,16,617.0,8120.608715529733,8.799122932707446,0.24203678964164194,2,Married,Unemployed,Personal,0
907,18,10042.30475292478,12,782.0,38564.208552241565,7.375476489171357,0.27770672452244666,0,Single,Part-time,Car,0
908,43,12539.215664561469,10,509.0,42876.624429697236,0.19793122838214466,0.11459227463231245,0,Widowed,Part-time,Business,0
909,42,12125.154970552145,12,708.0,51803.01743803974,1.079156570302864,0.2958076505489145,0,Widowed,Full-time,Home,0
910,60,23658.35355432744,17,576.0,855.7377382997189,3.8459043591383146,0.2714119953989378,0,Single,Part-time,Personal,0
911,31,52378.815265840916,12,508.0,161404.37439062417,13.653169554078682,0.4816905964950782,0,Widowed,Self-employed,Home,0
912,37,67214.88957982388,15,671.0,2280.635749144228,9.007739350042165,0.6850453067539968,0,Single,Full-time,Business,0
913,37,30303.713772028303,11,750.0,7719.482661154764,9.242744726844311,0.4770412591877109,0,Widowed,Part-time,Personal,0
914,53,28294.486390867693,16,565.0,705.682407257717,1.8063430631997812,0.22619995820099928,0,Widowed,Part-time,Home,1
915,33,8950.55779619104,16,500.0,41834.53302603049,2.8057539266454246,0.10815875338211413,0,Single,Full-time,Personal,0
916,38,16792.087967347692,19,640.0,134609.00297228663,3.181055681861997,0.16265556792838198,0,Single,Self-employed,Business,0
917,42,14855.242675478137,13,641.0,54822.805656379714,0.8561460252366315,0.17644892541605123,0,Widowed,Full-time,Personal,0
918,37,16148.399165756644,16,704.0,86483.61050912512,0.15780489706512146,0.10490339272132464,1,Widowed,Part-time,Business,0
919,29,20250.36487128879,14,744.0,668.5093697652344,14.678164780006481,0.4529803309720262,0,Married,Part-time,Personal,0
920,37,17395.289169323536,17,644.0,39045.97491099998,1.3768744912532658,0.3951666074119449,1,Divorced,Full-time,Personal,0
921,47,8187.387135014579,11,835.0,30768.858290776065,1.3718480800956785,0.25029583424751206,0,Single,Self-employed,Car,0
922,22,32014.84972533196,16,672.0,34554.25981764517,0.4353062753608371,0.2363619490218344,2,Single,Self-employed,Business,0
923,-5,12882.543889821078,13,,3747.66490818049,13.190831269770115,0.36097805658461996,0,Divorced,Unemployed,Education,0
924,26,24825.420617068416,13,488.0,57669.587011682546,4.334374233494412,0.30034159006034905,1,Married,Self-employed,Personal,0
925,49,,14,623.0,34980.44209589067,5.49861738592762,0.21399250572873518,0,single,Full-time,Home,0
926,16,13909.226893799267,14,616.0,72440.168459389,12.128109436059853,0.21886764771212514,1,Widowed,Self-employed,Car,0
927,28,6215.840540382597,13,746.0,33207.64378004646,2.1203365730798813,0.4426153927073689,1,Married,Self-employed,Car,0
928,39,190914.88550005615,14,696.0,8089.5853597795485,4.857792611879789,0.15350102995655035,1,Married,Unemployed,Personal,0
929,-5,38195.76091018172,18,532.0,52242.71765635617,0.19786103919171966,0.4433654211521142,0,Divorced,Self-employed,Education,0
930,34,58640.08154189483,16,667.0,9460.442719912357,1.0337220774773361,0.3253350724500852,0,Divorced,Unemployed,Car,0
931,28,11911.090296357474,16,717.0,102940.61510209551,8.89656045406102,0.56565594075909,0,Widowed,Unemployed,Business,1
932,57,28235.903238299234,12,802.0,47481.54952106525,7.2786157023972855,0.2202397286675619,0,Married,Self-employed,Personal,0
933,17,17454.360322117973,11,738.0,8551.51024925334,2.158860806610639,0.1044566260728614,1,Married,Part-time,Personal,1
934,8,20889.99933773104,16,726.0,163955.2588329341,2.364524190619923,0.31498128454200114,1,Widowed,Full-time,Education,0
935,40,82633.60140897293,16,656.0,36528.483760756484,3.8130697525263852,0.1355731263412047,0,Widowed,Full-time,Business,0
936,28,10389.12469712997,18,688.0,3784.6087254683,0.0012051686571531689,0.13055575101121267,1,Widowed,Self-employed,Business,0
937,22,25005.968884862064,12,774.0,49286.44911053797,1.3803773588850983,0.5447537220816466,0,Widowed,Full-time,Education,0
938,43,27829.352441360097,13,516.0,14597.820187743075,1.1674330882286579,0.458297034584871,1,Widowed,Full-time,Home,0
